filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215035015.wav,2005-02-15 03:53:34,2005-02-15 03:55:14,50.0 - 1000.0,1,[320.9],75.0,[3.84],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215045015.wav,2005-02-15 04:50:15,2005-02-15 04:51:55,50.0 - 1000.0,33,"[60.0, 64.6, 79.9, 89.2, 99.1, 109.1, 113.7, 119.0, 128.3, 143.6, 207.3, 217.3, 231.9, 236.5, 246.5, 261.1, 266.4, 285.7, 295.6, 310.2, 320.2, 324.8, 330.2, 334.8, 344.8, 350.1, 354.7, 359.4, 369.3, 383.9, 448.3, 457.6, 541.3]",78.0,"[3.47 4.66 1.28 5.39 7.49 2.25 3.64 1.61 2.82 3.07 6.67 6.94 3.41 2.22
 2.04 1.73 7.55 3.02 8.13 2.41 2.69 3.63 3.89 1.95 3.59 2.44 2.53 1.21
 2.62 2.28 3.14 1.22 1.69]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215045015.wav,2005-02-15 04:51:55,2005-02-15 04:53:35,50.0 - 1000.0,31,"[54.6, 60.0, 69.9, 84.5, 89.2, 99.1, 103.8, 109.1, 119.0, 123.7, 128.3, 143.6, 207.3, 217.3, 231.9, 236.5, 246.5, 266.4, 295.6, 305.6, 310.2, 320.2, 324.8, 330.2, 334.8, 349.4, 354.7, 369.3, 383.9, 447.7, 541.3]",79.0,"[2.14 5.73 5.75 2.73 7.85 6.73 1.49 1.22 4.64 1.21 2.61 5.01 5.06 2.88
 1.68 2.3  2.07 6.58 8.74 1.   3.13 3.1  3.49 2.47 3.47 2.74 4.73 4.38
 4.51 1.06 1.06]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215045015.wav,2005-02-15 04:53:34,2005-02-15 04:55:14,50.0 - 1000.0,28,"[54.6, 60.0, 64.6, 69.9, 79.2, 84.5, 89.2, 99.1, 109.1, 119.0, 202.0, 207.3, 217.3, 231.9, 236.5, 266.4, 295.6, 310.2, 320.2, 324.8, 334.8, 344.8, 354.7, 359.4, 383.9, 393.9, 418.4, 447.7]",78.0,"[1.11 4.81 2.31 4.21 2.78 4.67 4.76 8.68 2.7  3.66 1.52 5.77 5.   2.04
 3.76 2.61 6.78 1.75 2.53 2.74 2.67 2.53 2.58 1.15 2.36 2.46 2.94 1.62]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215055015.wav,2005-02-15 05:50:15,2005-02-15 05:51:55,50.0 - 1000.0,21,"[60.0, 69.9, 84.5, 89.2, 94.5, 99.1, 103.8, 109.1, 119.0, 123.7, 143.6, 178.1, 207.3, 217.3, 236.5, 266.4, 325.5, 350.1, 354.7, 383.9, 448.3]",79.0,"[6.44 5.31 7.44 2.89 2.37 2.22 5.09 2.3  3.63 3.05 2.52 3.48 5.82 7.47
 7.63 3.43 5.35 2.07 3.01 2.46 2.02]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215055015.wav,2005-02-15 05:51:55,2005-02-15 05:53:35,50.0 - 1000.0,23,"[60.0, 64.6, 69.9, 84.5, 89.2, 94.5, 99.1, 103.8, 113.7, 119.0, 123.7, 143.6, 178.1, 207.3, 217.3, 236.5, 266.4, 295.6, 325.5, 334.8, 354.7, 384.6, 541.9]",79.0,"[5.46 2.39 5.42 7.74 2.04 3.23 1.59 5.44 2.41 4.9  3.86 4.93 4.54 8.01
 6.24 5.4  2.61 2.53 3.21 2.32 2.22 6.07 2.28]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215055015.wav,2005-02-15 05:53:34,2005-02-15 05:55:14,50.0 - 1000.0,24,"[57.3, 60.0, 64.6, 69.9, 84.5, 99.1, 103.8, 113.7, 119.0, 123.7, 128.3, 143.6, 207.3, 217.3, 236.5, 246.5, 266.4, 295.6, 330.2, 334.8, 344.8, 354.7, 364.7, 383.9]",78.0,"[1.04 6.37 1.26 5.51 8.01 4.49 3.78 2.15 4.65 1.92 2.62 4.43 7.39 7.47
 4.97 1.89 4.9  3.77 1.4  3.74 2.34 2.78 2.31 3.96]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215065015.wav,2005-02-15 06:50:15,2005-02-15 06:51:55,50.0 - 1000.0,5,"[54.6, 64.6, 84.5, 99.1, 265.8]",77.0,[3.13 3.05 3.4  5.32 4.71],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215065015.wav,2005-02-15 06:51:55,2005-02-15 06:53:35,50.0 - 1000.0,5,"[64.6, 84.5, 99.1, 109.1, 265.8]",77.0,[1.92 6.68 4.8  2.29 4.79],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215065015.wav,2005-02-15 06:53:34,2005-02-15 06:55:14,50.0 - 1000.0,7,"[60.0, 64.6, 69.9, 89.2, 99.1, 216.6, 265.8]",77.0,[1.32 3.02 2.86 2.66 5.32 2.31 3.02],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215075015.wav,2005-02-15 07:50:15,2005-02-15 07:51:55,50.0 - 1000.0,5,"[64.6, 69.3, 83.9, 89.2, 93.8]",76.0,[4.51 3.98 3.   1.53 2.14],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215075015.wav,2005-02-15 07:51:55,2005-02-15 07:53:35,50.0 - 1000.0,6,"[54.6, 60.0, 64.6, 83.9, 89.2, 108.4]",76.0,[1.69 1.75 3.77 5.31 1.58 2.1 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215075015.wav,2005-02-15 07:53:34,2005-02-15 07:55:14,50.0 - 1000.0,4,"[64.6, 69.3, 83.9, 89.2]",76.0,[4.38 2.66 1.37 3.67],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215085015.wav,2005-02-15 08:50:15,2005-02-15 08:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215085015.wav,2005-02-15 08:51:55,2005-02-15 08:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215085015.wav,2005-02-15 08:53:34,2005-02-15 08:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215095015.wav,2005-02-15 09:50:15,2005-02-15 09:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215095015.wav,2005-02-15 09:51:55,2005-02-15 09:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215095015.wav,2005-02-15 09:53:34,2005-02-15 09:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215105015.wav,2005-02-15 10:50:15,2005-02-15 10:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215105015.wav,2005-02-15 10:51:55,2005-02-15 10:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215105015.wav,2005-02-15 10:53:34,2005-02-15 10:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215115015.wav,2005-02-15 11:50:15,2005-02-15 11:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215115015.wav,2005-02-15 11:51:55,2005-02-15 11:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215115015.wav,2005-02-15 11:53:34,2005-02-15 11:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215125015.wav,2005-02-15 12:50:15,2005-02-15 12:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215125015.wav,2005-02-15 12:51:55,2005-02-15 12:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215125015.wav,2005-02-15 12:53:34,2005-02-15 12:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215135015.wav,2005-02-15 13:50:15,2005-02-15 13:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215135015.wav,2005-02-15 13:51:55,2005-02-15 13:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215135015.wav,2005-02-15 13:53:34,2005-02-15 13:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215145015.wav,2005-02-15 14:50:15,2005-02-15 14:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215145015.wav,2005-02-15 14:51:55,2005-02-15 14:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215145015.wav,2005-02-15 14:53:34,2005-02-15 14:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215155015.wav,2005-02-15 15:50:15,2005-02-15 15:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215155015.wav,2005-02-15 15:51:55,2005-02-15 15:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215155015.wav,2005-02-15 15:53:34,2005-02-15 15:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215165015.wav,2005-02-15 16:50:15,2005-02-15 16:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215165015.wav,2005-02-15 16:51:55,2005-02-15 16:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215165015.wav,2005-02-15 16:53:34,2005-02-15 16:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215175015.wav,2005-02-15 17:50:15,2005-02-15 17:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215175015.wav,2005-02-15 17:51:55,2005-02-15 17:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215175015.wav,2005-02-15 17:53:34,2005-02-15 17:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215185015.wav,2005-02-15 18:50:15,2005-02-15 18:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215185015.wav,2005-02-15 18:51:55,2005-02-15 18:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215185015.wav,2005-02-15 18:53:34,2005-02-15 18:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215195015.wav,2005-02-15 19:50:15,2005-02-15 19:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215195015.wav,2005-02-15 19:51:55,2005-02-15 19:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215195015.wav,2005-02-15 19:53:34,2005-02-15 19:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215205015.wav,2005-02-15 20:50:15,2005-02-15 20:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215205015.wav,2005-02-15 20:51:55,2005-02-15 20:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215205015.wav,2005-02-15 20:53:34,2005-02-15 20:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215215015.wav,2005-02-15 21:50:15,2005-02-15 21:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215215015.wav,2005-02-15 21:51:55,2005-02-15 21:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215215015.wav,2005-02-15 21:53:34,2005-02-15 21:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215225015.wav,2005-02-15 22:50:15,2005-02-15 22:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215225015.wav,2005-02-15 22:51:55,2005-02-15 22:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215225015.wav,2005-02-15 22:53:34,2005-02-15 22:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215235015.wav,2005-02-15 23:50:15,2005-02-15 23:51:55,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215235015.wav,2005-02-15 23:51:55,2005-02-15 23:53:35,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050215235015.wav,2005-02-15 23:53:34,2005-02-15 23:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216005015.wav,2005-02-16 00:50:15,2005-02-16 00:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216005015.wav,2005-02-16 00:51:55,2005-02-16 00:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216005015.wav,2005-02-16 00:53:34,2005-02-16 00:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216015015.wav,2005-02-16 01:50:15,2005-02-16 01:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216015015.wav,2005-02-16 01:51:55,2005-02-16 01:53:35,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216015015.wav,2005-02-16 01:53:34,2005-02-16 01:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216025015.wav,2005-02-16 02:50:15,2005-02-16 02:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216025015.wav,2005-02-16 02:51:55,2005-02-16 02:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216025015.wav,2005-02-16 02:53:34,2005-02-16 02:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216035015.wav,2005-02-16 03:50:15,2005-02-16 03:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216035015.wav,2005-02-16 03:51:55,2005-02-16 03:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216035015.wav,2005-02-16 03:53:34,2005-02-16 03:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216045015.wav,2005-02-16 04:50:15,2005-02-16 04:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216045015.wav,2005-02-16 04:51:55,2005-02-16 04:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216045015.wav,2005-02-16 04:53:34,2005-02-16 04:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216055015.wav,2005-02-16 05:50:15,2005-02-16 05:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216055015.wav,2005-02-16 05:51:55,2005-02-16 05:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216055015.wav,2005-02-16 05:53:34,2005-02-16 05:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216065015.wav,2005-02-16 06:50:15,2005-02-16 06:51:55,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216065015.wav,2005-02-16 06:51:55,2005-02-16 06:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216065015.wav,2005-02-16 06:53:34,2005-02-16 06:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216075015.wav,2005-02-16 07:50:15,2005-02-16 07:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216075015.wav,2005-02-16 07:51:55,2005-02-16 07:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216075015.wav,2005-02-16 07:53:34,2005-02-16 07:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216085015.wav,2005-02-16 08:50:15,2005-02-16 08:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216085015.wav,2005-02-16 08:51:55,2005-02-16 08:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216085015.wav,2005-02-16 08:53:34,2005-02-16 08:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216095015.wav,2005-02-16 09:50:15,2005-02-16 09:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216095015.wav,2005-02-16 09:51:55,2005-02-16 09:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216095015.wav,2005-02-16 09:53:34,2005-02-16 09:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216105015.wav,2005-02-16 10:50:15,2005-02-16 10:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216105015.wav,2005-02-16 10:51:55,2005-02-16 10:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216105015.wav,2005-02-16 10:53:34,2005-02-16 10:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216115015.wav,2005-02-16 11:50:15,2005-02-16 11:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216115015.wav,2005-02-16 11:51:55,2005-02-16 11:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216115015.wav,2005-02-16 11:53:34,2005-02-16 11:55:14,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216125015.wav,2005-02-16 12:50:15,2005-02-16 12:51:55,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216125015.wav,2005-02-16 12:51:55,2005-02-16 12:53:35,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216125015.wav,2005-02-16 12:53:34,2005-02-16 12:55:14,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216135015.wav,2005-02-16 13:50:15,2005-02-16 13:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216135015.wav,2005-02-16 13:51:55,2005-02-16 13:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216135015.wav,2005-02-16 13:53:34,2005-02-16 13:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216145015.wav,2005-02-16 14:50:15,2005-02-16 14:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216145015.wav,2005-02-16 14:51:55,2005-02-16 14:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216145015.wav,2005-02-16 14:53:34,2005-02-16 14:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216155015.wav,2005-02-16 15:50:15,2005-02-16 15:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216155015.wav,2005-02-16 15:51:55,2005-02-16 15:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216155015.wav,2005-02-16 15:53:34,2005-02-16 15:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216165015.wav,2005-02-16 16:50:15,2005-02-16 16:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216165015.wav,2005-02-16 16:51:55,2005-02-16 16:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216165015.wav,2005-02-16 16:53:34,2005-02-16 16:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216175015.wav,2005-02-16 17:50:15,2005-02-16 17:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216175015.wav,2005-02-16 17:51:55,2005-02-16 17:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216175015.wav,2005-02-16 17:53:34,2005-02-16 17:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216185015.wav,2005-02-16 18:50:15,2005-02-16 18:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216185015.wav,2005-02-16 18:51:55,2005-02-16 18:53:35,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216185015.wav,2005-02-16 18:53:34,2005-02-16 18:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216195015.wav,2005-02-16 19:50:15,2005-02-16 19:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216195015.wav,2005-02-16 19:51:55,2005-02-16 19:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216195015.wav,2005-02-16 19:53:34,2005-02-16 19:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216205015.wav,2005-02-16 20:50:15,2005-02-16 20:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216205015.wav,2005-02-16 20:51:55,2005-02-16 20:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216205015.wav,2005-02-16 20:53:34,2005-02-16 20:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216215015.wav,2005-02-16 21:50:15,2005-02-16 21:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216215015.wav,2005-02-16 21:51:55,2005-02-16 21:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050216215015.wav,2005-02-16 21:53:34,2005-02-16 21:55:14,50.0 - 1000.0,0,[],71.0,[],0
